accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  3227,      4,      0,      2
  3228,     -3,      0,      4
  3229,     -1,      4,     -2
  3230,      2,      1,     -1
  3231,      4,      0,     -3
  3232,     -2,      0,     -1
  3233,     -5,      0,     -1
  3234,     -4,      1,     -2
  3235,      4,     -1,      0
  3236,     -1,     -1,     -6
  3237,     -1,      1,      0
  3238,     -9,      0,      0
  3239,     -6,      2,     -2
  3240,      4,      2,     -3
  3241,     -2,     -5,     -1
  3242,     -1,      1,      0
  3243,     -3,     -2,      2
  3244,     -6,      7,     -7
  3245,      2,      0,     -2
  3246,     -3,     -4,      1
  3247,     -5,      0,      2
  3248,     -3,      0,     -2
  3249,     -7,      3,      1
  3250,     -5,     -2,      4
  3251,      0,     -5,     -4
  3252,     -2,      3,     -4
  3253,     -7,      1,     -6
  3254,      0,     -8,     -5
  3255,     -4,     -4,      8
  3256,      0,      2,     -2
  3257,     -4,      2,      0
  3258,     -2,      2,     -6
  3259,     -3,     -5,      2
  3260,      0,     -2,      3
  3261,     -4,      1,      4
  3262,      1,     -2,      4
  3263,      2,     -1,     -1
  3264,      0,      1,      7
  3265,     -3,      1,      4
  3266,     -6,      1,     -1
  3267,      2,      2,     -4
  3268,     -3,      1,     -3
  3269,      4,     -2,      4
  3270,     -1,      1,     -3
  3271,      1,      0,      4
  3272,      3,      0,     -5
  3273,      0,     -1,      2
  3274,      4,      0,     -2
  3275,     -2,      0,     -2
  3276,      1,      0,      1
  3277,     -5,      2,     -3
  3278,     -3,      1,     -2
  3279,      4,      1,     -2
  3280,      0,      0,      6
  3281,      0,      0,      2
  3282,     -7,      4,      1
  3283,     -6,      6,     -5
  3284,      4,      1,      5
  3285,      2,     -4,      5
  3286,     -3,      4,      3
  3287,     -1,      7,      1
  3288,     -1,     -2,     -3
  3289,     -1,      3,      0
  3290,      0,     -1,      0
  3291,      1,      0,     -3
  3292,     -5,      3,     -2
  3293,     -4,      1,     -1
  3294,      5,      2,     -1
  3295,      1,     -7,      4
  3296,      0,      2,      3
  3297,      0,      3,     -1
  3298,     -1,     -1,      5
  3299,      4,      0,      1
  3300,      4,     -1,      4
  3301,     -3,      3,      3
  3302,     -2,      4,     -1
  3303,      3,      5,     -1
  3304,      2,      2,      7
  3305,     -1,     -4,      7
  3306,     -6,      2,      5
  3307,      3,      0,     -3
  3308,      0,      3,      1
  3309,      1,     -2,      2
  3310,      3,      0,      5
  3311,      1,      0,     -4
  3312,     -4,      5,     -3
  3313,      5,      4,      2
  3314,      0,      0,      3
  3315,      1,     -4,     -1
  3316,      0,      0,     -1
  3317,      7,      5,     -1
  3318,     -3,      2,     -1
  3319,      1,      2,     -1
  3320,      0,      2,     -1
  3321,     -3,      2,     -1
  3322,     -1,      4,     -5
  3323,      1,     -7,      0
  3324,      0,     -2,      7
  3325,      0,     -1,     -1
  3326,     -2,      3,      4
  3327,     -5,      3,     -1
  3328,      0,     -5,     -1
  3329,      8,      1,      1
  3330,      3,     -2,     -2
  3331,      3,      0,      3
  3332,     -1,      3,      1
  3333,     -3,      1,      5
  3334,      3,      1,     10
  3335,      1,     -2,      9
  3336,     -1,     -2,      4
  3337,      1,      2,      3
  3338,      2,      0,     -1
  3339,      5,     -1,      2
  3340,      1,      1,      1
  3341,      2,      2,     -2
  3342,      1,      4,     -3
  3343,      5,     -3,     -7
  3344,      7,     -4,     -3
  3345,      0,     -1,      5
  3346,     -1,      2,      1
  3347,      0,      2,     -5
  3348,      1,      2,      1
  3349,      1,      0,      2
  3350,     -1,      0,      2
  3351,      0,      2,     -1
  3352,     -5,      3,     -5
  3353,     -1,     -2,     -4
  3354,      2,     -3,      0
  3355,     -2,     -1,      4
  3356,     -8,     -1,      0
  3357,     -2,      0,     -5
  3358,     -1,     -4,     -5
  3359,      0,      7,     -2
  3360,     -3,     -2,      3
  3361,     -5,      2,     -1
  3362,     -4,      6,      2
  3363,     -1,      1,     -3
  3364,      3,      2,     -3
  3365,      4,     -2,      2
  3366,      1,     -3,      5
  3367,     -2,      4,     -1
  3368,      3,      1,     -2
  3369,      3,      3,     -2
  3370,      2,     -2,     -1
  3371,      0,      6,     -1
  3372,      1,      2,      2
  3373,      5,      1,     -2
  3374,      0,      0,     -2
  3375,      0,     -3,      3
  3376,     -2,     -1,      3
  3377,     -3,      2,     -2
  3378,     -1,      3,     -3
  3379,      8,     -2,     -1
  3380,      5,     -1,      3
  3381,     -2,      0,     -3
  3382,      1,      3,     -6
  3383,     -1,      3,     -8
  3384,      0,     -1,      5
  3385,      1,     -3,     -4
  3386,     -1,      1,     -1
  3387,      1,      0,     -3
  3388,      1,     -2,     -3
  3389,      3,     -5,      1
  3390,     -2,     -1,      7
  3391,     -5,      4,     -2
  3392,      1,      0,     -2
  3393,     -5,      0,      0
  3394,      0,     -2,      3
  3395,     -1,     -1,      5
  3396,     -1,     -2,     -2
  3397,     -1,     -1,      2
  3398,     -2,     -6,     -1
  3399,     -3,      8,     -1
  3400,    -11,      2,     -3
  3401,      3,     -2,     -3
  3402,     -1,     -1,      2
  3403,      1,     -6,      2
  3404,     -6,      9,      3
  3405,     -1,      2,     -1
  3406,      2,     -2,     -4
  3407,      4,      1,     -3
  3408,      0,      1,     -1
  3409,      0,      3,     -3
  3410,     -1,      1,      2
  3411,      0,      6,     -1
  3412,      1,     -1,     -1
  3413,      3,     -1,      3
  3414,     -3,      1,      2
  3415,      1,     -1,      0
  3416,      3,      4,     -1
  3417,      3,      2,     -2
  3418,      0,      1,      2
  3419,     -2,      6,      3
  3420,      0,     -1,     -1
  3421,     -2,     -1,      1
  3422,     -1,     -2,     -1
  3423,     -1,     -3,      2
  3424,      0,      2,     -3
  3425,      0,      0,     -2
  3426,     -4,      5,     -1
  3427,      2,      1,     -1
  3428,     -1,      4,     -2
  3429,      3,      0,      1
  3430,     -1,      4,      0
  3431,      1,      1,      3
  3432,      3,     -1,      4
  3433,      1,     -1,      1
  3434,      5,      2,     -1
  3435,      1,      3,      1
  3436,      3,      4,     -2
  3437,      9,     -2,      4
  3438,     -1,      3,      4
  3439,      2,      6,     -1
  3440,     -1,      9,     -2
  3441,      1,     -3,      1
  3442,      4,      3,     -2
  3443,      1,      5,      8
  3444,     -1,      5,      2
  3445,      1,     -1,     -3
  3446,      6,      1,     -4
  3447,     -3,     -3,     -3
  3448,      0,     -1,     -1
  3449,     -2,      6,      0
  3450,      6,      2,     -1
  3451,      0,      6,     -2
  3452,      2,      3,      2
  3453,      3,     -5,      5
  3454,     -2,      2,      2
  3455,      0,      5,     -4
  3456,     -2,      1,     -2
  3457,      0,      1,     -2
  3458,     -1,     -3,      7
  3459,     -2,     -3,      3
  3460,      0,      1,     -2
  3461,      1,     -1,     -7
  3462,      0,     -4,     -5
  3463,      0,     -3,      1
  3464,      1,      6,     -1
  3465,      0,      2,     -1
  3466,      4,      5,      0
  3467,     -2,     -7,      3
  3468,      0,     -3,      2
  3469,      4,      7,      3
  3470,      0,      3,      3
  3471,      2,     -5,      4
  3472,      6,      2,      3
  3473,      1,     -5,      9
  3474,      0,      3,     -1
  3475,      4,      2,     -3
  3476,      1,      2,     -4
  3477,      5,     -3,      3
  3478,     -1,      1,      4
  3479,      0,     -3,      1
  3480,     -1,     -2,     -2
  3481,     -2,      2,      1
  3482,      9,     -1,      0
  3483,      2,     -3,      4
  3484,     -1,      4,      0
  3485,     -2,      3,      2
  3486,      1,      3,      5
  3487,      1,     -2,      2
  3488,      6,     -1,      3
  3489,      2,     -1,      3
  3490,      0,     -1,     -3
  3491,      3,     -1,      2
  3492,      4,      3,     -1
  3493,      0,      2,      3
  3494,      3,      0,      2
  3495,     -1,      1,     -4
  3496,     -1,     -3,      1
  3497,      1,     -4,     -2
  3498,     -4,     -4,     -1
  3499,      2,      3,     -3
  3500,      1,      3,     -2
  3501,      4,      2,      3
  3502,      4,     -1,      1
  3503,      4,     -2,      4
  3504,     -3,      5,     -1
  3505,     -3,      3,      0
  3506,      0,      2,      4
  3507,      4,     -6,      3
  3508,      1,     -3,      2
  3509,      0,     -1,      0
  3510,      0,     -1,     -3
  3511,     -1,     -4,     -3
  3512,     -3,      3,     -1
  3513,     -2,     -5,      5
  3514,      2,      4,      3
  3515,     -2,      3,      1
  3516,      0,     -5,      3
  3517,     -1,     -2,     -1
  3518,     -1,     -1,      3
  3519,     -5,     -1,      4
  3520,     -3,     -1,      1
  3521,      3,     -4,      1
  3522,      0,      1,      3
  3523,      1,     -5,      7
  3524,      0,      5,      1
  3525,      2,     -1,      5
  3526,     -2,     -1,      1
  3527,      4,     -6,      2
  3528,     -2,     -6,      0
  3529,     -2,     -2,      1
  3530,     -3,      2,      1
  3531,     -2,      6,     -4
  3532,     -2,     -2,      1
  3533,      0,     -6,     -3
  3534,      4,     -2,     -7
  3535,     -3,      5,      3
  3536,      1,      5,     -4
  3537,      4,     -4,      3
  3538,      4,     -1,     -1
  3539,      0,      3,      3
  3540,     -5,     -2,      0
  3541,     -1,      2,      1
  3542,      2,     -3,      2
  3543,      0,      1,     -2
  3544,      2,      2,      4
  3545,     -1,      2,      0
  3546,     -1,     -1,     -3
  3547,     -3,     -4,     -5
  3548,      0,      4,     -1
  3549,      1,      1,     -1
  3550,     -2,     -4,      1
  3551,      3,      1,      3
  3552,     -1,     -3,     -2
  3553,     -2,     -1,      0
  3554,      3,      2,     -6
  3555,      2,     -1,     -1
  3556,      1,     -3,      1
  3557,     -2,      1,      4
  3558,     -6,      9,     -1
  3559,      8,      1,      4
  3560,      2,     -1,     -2
  3561,      1,      4,     -3
  3562,     -2,      3,      0
  3563,     -4,      1,     -3
  3564,      3,      1,     -4
  3565,      5,      0,      1
  3566,      3,      0,      1
  3567,     -2,      0,     -3
  3568,     -8,      0,      3
  3569,      1,     -4,      1
  3570,      5,     -3,      1
  3571,     -1,     -4,     -1
  3572,     -1,      1,      2
  3573,     -1,      1,     -1
  3574,      2,     -3,      2
  3575,      3,      3,      4
  3576,      6,      0,      2
  3577,      3,      2,      2
  3578,      1,      0,      5
  3579,      3,      0,      2
  3580,     -1,      0,      4
  3581,      5,     -1,      1
  3582,     -1,      3,      4
  3583,     -3,      5,      2
  3584,      5,      5,      1
  3585,      6,     -6,      5
  3586,      3,      4,      2
  3587,     -8,      5,      2
  3588,     -1,      5,     -7
  3589,      2,      3,     -5
  3590,      2,     -5,      2
  3591,     -1,      0,     -1
  3592,     -5,      2,      3
  3593,     -3,      3,     -1
  3594,      2,      3,     -3
  3595,      6,     -1,      3
  3596,      6,      1,      5
  3597,     -1,     -2,      0
  3598,     -4,      2,     -1
  3599,      4,     -4,      1
  3600,      6,     -1,      1
  3601,      2,      0,      1
  3602,     -1,     -2,      4
  3603,     -4,      2,      0
  3604,      4,     -3,      2
  3605,      1,     -6,      0
  3606,      2,      2,      6
  3607,     -1,     -1,     -2
  3608,      3,      3,      2
  3609,     -3,      1,     -3
  3610,      2,      0,      0
  3611,      1,      4,      4
  3612,     -5,      2,      0
  3613,     -1,      4,     -3
  3614,      6,     -3,     -1
  3615,     -1,     -1,      0
  3616,     -1,      4,      2
  3617,      3,      2,     -2
  3618,     -1,      7,     -3
  3619,      4,      1,      0
  3620,      4,     -2,      3
  3621,     -4,      1,      3
  3622,     -3,      2,      1
  3623,      3,      0,     -2
  3624,      4,      2,     -2
  3625,      1,      1,      1
  3626,     -1,     -1,      6
  3627,      1,     -1,      0
  3628,     -5,      5,     -2
  3629,     -1,     -2,      2
  3630,      5,     -5,     -1
  3631,      1,      3,      3
  3632,      1,     -1,     -2
  3633,     -1,      8,      1
  3634,      7,      0,      4
  3635,     -1,      0,      0
  3636,      4,     -3,      2
  3637,     -6,     -1,      2
  3638,     -3,      5,     -1
  3639,      3,      1,     -2
  3640,     -3,      3,      2
  3641,      5,      5,     -1
  3642,     -1,      1,      0
  3643,     -6,      4,      3
  3644,      4,      4,      1
  3645,     -1,     -2,     -1
  3646,      3,     -3,      6
  3647,     -3,     -3,      2
  3648,     -5,     10,     -6
  3649,      2,      4,      1
  3650,      2,     -4,      4
  3651,      5,     -3,      2
  3652,      1,     -3,      1
  3653,      3,      4,     -7
  3654,      3,      2,     -1
  3655,     -2,     -2,     -3
  3656,     -5,      0,      2
  3657,     -1,     -4,      2
  3658,      2,      5,     -4
  3659,      3,     -1,     -2
  3660,      3,     -5,      1
  3661,     -3,     -4,      3
  3662,     -5,      2,     -6
  3663,     -6,      1,     -4
  3664,     -2,      1,     -3
  3665,      3,      0,      0
  3666,     -2,      1,      1
  3667,     -5,      0,     -2
  3668,     -3,     -2,     -5
  3669,     -2,      0,     -1
  3670,     -2,     -5,      4
  3671,      2,     -1,     -1
  3672,     -5,      1,     -3
  3673,     -4,      1,      1
  3674,      5,     -1,     -3
  3675,     -1,     -3,     -2
  3676,     -1,     -3,      0
  3677,     -1,      1,      0
  3678,     -3,      5,      2
  3679,      3,     -2,     -3
  3680,     -1,     -1,      7
  3681,     -2,      0,      2
  3682,     -3,     -2,      1
  3683,      5,      1,     -4
  3684,     -1,      3,     -3
  3685,     -1,     -3,     -2
  3686,      2,      2,      2
  3687,      1,      0,      1
  3688,     -1,      1,     -2
  3689,     -1,      1,     -4
  3690,     -3,     -2,     -1
  3691,      4,      3,     -3
  3692,     -2,      3,     -4
  3693,      3,      3,     -1
  3694,      0,      0,      0
  3695,     -5,     -7,     -4
  3696,     -2,      3,     -5
  3697,     -1,     -1,      0
  3698,     -1,     -1,     -4
  3699,     -3,     -2,     -1
  3700,      1,      0,     -3
  3701,     -1,     -3,     -4
  3702,      1,      2,      1
  3703,      1,      2,      3
  3704,      1,     -2,      2
  3705,      1,     -4,     -2
  3706,     -6,      3,      0
