accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  6098,     34,     -2,      0
  6099,     37,     -2,      4
  6100,     36,     -5,     -2
  6101,     35,     -1,      5
  6102,     32,     -8,      8
  6103,     33,      1,      3
  6104,     31,     -3,      4
  6105,     29,      2,      9
  6106,     28,     -2,      8
  6107,     30,     -1,      5
  6108,     31,     -1,      9
  6109,     26,      2,      4
  6110,     29,      4,      1
  6111,     32,     -3,      4
  6112,     27,     -1,      8
  6113,     27,      5,      7
  6114,     19,      3,      9
  6115,     24,     -3,      6
  6116,     26,     -1,      9
  6117,     24,     -3,     11
  6118,     20,      1,      3
  6119,     24,     -4,     10
  6120,     20,      2,      8
  6121,     20,      2,      4
  6122,     23,      3,      4
  6123,     20,      3,      6
  6124,     18,      4,      2
  6125,     15,      4,      8
  6126,     24,      1,     13
  6127,     18,      1,      8
  6128,     14,      3,      1
  6129,     16,      0,      9
  6130,     14,      5,      9
  6131,     19,     -1,     11
  6132,     15,      3,     14
  6133,     15,      6,      7
  6134,     10,      5,     11
  6135,     14,      3,     11
  6136,     14,     -1,      8
  6137,     10,      4,      8
  6138,     17,      7,      6
  6139,      8,      5,      6
  6140,     12,      9,      2
  6141,     15,      4,      2
  6142,     14,      4,      9
  6143,      5,     -1,      7
  6144,     11,      6,      4
  6145,      9,      5,      4
  6146,      9,      7,     12
  6147,      9,      2,      9
  6148,      7,      4,     13
  6149,      6,      8,      8
  6150,      7,      5,      5
  6151,      6,      0,      8
  6152,      5,     -2,     11
  6153,      7,      6,      3
  6154,      3,      6,     10
  6155,      7,      3,      6
  6156,      4,     -2,     12
  6157,      0,      1,     10
  6158,      1,      6,      7
  6159,      3,      5,      8
  6160,      2,      1,      2
  6161,      4,     -4,      5
  6162,      1,      3,     10
  6163,     -1,      5,      6
  6164,      1,      4,      8
  6165,     -2,      2,      1
  6166,      5,      1,      5
  6167,     -1,      0,      9
  6168,     -2,     -2,      9
  6169,      1,      5,      8
  6170,      4,      7,      3
  6171,      2,      2,      7
  6172,     -5,      3,     11
  6173,     -3,      4,      5
  6174,      0,     -2,      7
  6175,     -3,      3,      5
  6176,      0,      1,      7
  6177,     -2,      2,     11
  6178,     -3,      3,     10
  6179,     -7,      5,      3
  6180,     -4,      6,      7
  6181,     -3,      3,      7
  6182,     -5,      1,     10
  6183,     -8,      6,      4
  6184,     -5,      1,      0
  6185,     -5,      3,      9
  6186,     -7,      1,      6
  6187,     -8,     -3,      9
  6188,     -9,      4,      8
  6189,    -10,      4,      1
  6190,     -4,      1,      2
  6191,     -3,     -3,      5
  6192,     -4,      1,      6
  6193,     -6,      2,      2
  6194,     -6,      3,      6
  6195,     -7,      0,      7
  6196,     -6,      3,      6
  6197,    -12,     -4,      7
  6198,    -13,      2,      4
  6199,    -12,      2,      3
  6200,     -7,      2,      4
  6201,     -7,      0,      6
  6202,     -6,      4,      6
  6203,      4,      2,     -8
  6204,      8,      6,     -9
  6205,      1,      1,    -13
  6206,     -8,     -3,    -11
  6207,      2,      8,    -11
  6208,      7,      4,    -16
  6209,      3,      6,    -15
  6210,     12,     10,    -12
  6211,      1,      6,     -8
  6212,      0,      6,    -14
  6213,      7,      7,    -18
  6214,      6,      2,    -16
  6215,      6,      4,    -14
  6216,      7,      4,    -18
  6217,      3,      6,    -15
  6218,     10,      4,    -15
  6219,      6,      5,    -12
  6220,      5,      8,    -14
  6221,      5,      5,    -15
  6222,      4,      8,    -12
  6223,      5,      4,    -15
  6224,      7,      5,    -20
  6225,     14,      2,    -14
  6226,      1,      1,    -14
  6227,      3,      6,    -19
  6228,      5,      6,    -18
  6229,      4,      2,    -19
  6230,      6,      1,    -16
  6231,      4,      6,    -19
  6232,      3,      4,    -16
  6233,      7,      7,    -20
  6234,      8,     -1,    -19
  6235,      9,     -2,    -17
  6236,      4,      0,    -20
  6237,      6,      4,    -15
  6238,      9,      0,    -22
  6239,      9,      2,    -22
  6240,      3,      0,    -18
  6241,      3,     -1,    -19
  6242,      8,      0,    -20
  6243,      9,      0,    -20
  6244,     10,     -3,    -21
  6245,      7,      2,    -23
  6246,      4,     -1,    -23
  6247,      3,      6,    -23
  6248,     11,      7,    -23
  6249,      9,      0,    -23
  6250,      9,      1,    -18
  6251,      7,      7,    -28
  6252,      7,      1,    -23
  6253,     13,     -1,    -28
  6254,     10,     -2,    -27
  6255,     13,     -2,    -20
  6256,      8,     -5,    -29
  6257,     10,      1,    -22
  6258,     11,     -1,    -27
  6259,      5,      0,    -31
  6260,      6,      5,    -26
  6261,      2,      2,    -32
  6262,      7,      1,    -29
  6263,      5,      0,    -33
  6264,     12,     -3,    -26
  6265,      9,     -6,    -28
  6266,      4,      1,    -30
  6267,      7,      7,    -33
  6268,      4,     -3,    -34
  6269,      5,     -1,    -31
  6270,      4,      1,    -31
  6271,      7,      1,    -37
  6272,      2,      4,    -32
  6273,     10,     -1,    -30
  6274,      7,      0,    -30
  6275,     11,     -2,    -32
  6276,      5,     -2,    -34
  6277,     13,      0,    -38
  6278,      8,     -2,    -34
  6279,      8,     -2,    -36
  6280,     13,      0,    -31
  6281,      2,      2,    -36
  6282,      4,      0,    -37
  6283,      9,     -3,    -35
  6284,     16,     -6,    -37
  6285,      7,     -2,    -35
  6286,      8,     -2,    -37
  6287,      7,      0,    -35
  6288,     11,     -5,    -37
  6289,      5,     -3,    -40
  6290,      6,     -4,    -40
  6291,      8,     -7,    -42
  6292,      8,      2,    -38
  6293,      8,      1,    -42
  6294,     13,     -4,    -42
  6295,      4,     -6,    -38
  6296,      9,     -8,    -40
  6297,      4,     -3,    -43
  6298,      4,     -2,    -47
  6299,      8,     -6,    -49
  6300,      8,     -6,    -42
  6301,      6,      0,    -44
  6302,      3,     -4,    -42
  6303,      7,     -6,    -49
  6304,      7,     -6,    -49
  6305,      7,     -3,    -47
  6306,      0,     -2,    -44
  6307,      1,     -4,    -50
  6308,      7,      2,    -48
  6309,      4,     -6,    -48
  6310,      7,     -2,    -49
  6311,      3,     -2,    -51
  6312,     -1,      2,    -50
  6313,      7,     -4,    -54
  6314,      5,     -5,    -56
  6315,      4,     -3,    -45
  6316,      3,     -7,    -51
  6317,      1,     -2,    -51
  6318,      7,      0,    -51
  6319,      0,     -6,    -50
  6320,      3,     -1,    -49
  6321,      5,     -9,    -50
  6322,     -1,     -1,    -50
  6323,      3,     -3,    -50
  6324,      7,     -8,    -51
  6325,      2,      0,    -51
  6326,      3,     -5,    -52
  6327,      1,     -2,    -51
  6328,     -1,     -2,    -52
  6329,      2,    -11,    -50
  6330,      7,     -3,    -49
  6331,      0,     -5,    -50
  6332,     -2,     -4,    -49
  6333,      7,     -8,    -44
  6334,      6,     -8,    -49
  6335,      1,     -4,    -51
  6336,      1,     -6,    -46
  6337,      0,     -4,    -53
  6338,      5,     -2,    -45
  6339,      5,     -5,    -49
  6340,      5,     -7,    -49
  6341,      3,     -6,    -48
  6342,      1,     -2,    -46
  6343,      3,      0,    -45
  6344,      7,     -5,    -41
  6345,      6,     -5,    -40
  6346,     -2,     -3,    -40
  6347,      3,     -1,    -47
  6348,      4,     -1,    -49
  6349,      3,     -4,    -43
  6350,      5,     -5,      5
  6351,     -1,    -46,      2
  6352,     -1,    -47,      6
  6353,     -1,    -54,      4
  6354,     -2,    -43,      6
  6355,      1,    -39,      0
  6356,     -6,    -38,      2
  6357,     -1,    -38,     10
  6358,      1,    -46,      1
  6359,     -5,    -42,      4
  6360,     -3,    -38,      6
  6361,     -2,    -40,      3
  6362,      1,    -44,      3
  6363,     -3,    -39,      5
  6364,     -3,    -42,      5
  6365,     -3,    -38,     -1
  6366,      0,    -39,      0
  6367,      2,    -38,      5
  6368,     -3,    -41,      2
  6369,     -1,    -39,     11
  6370,     -2,    -36,      3
  6371,      3,    -36,      2
  6372,      7,    -37,     11
  6373,     -3,    -41,     -1
  6374,      4,    -41,      0
  6375,     -4,    -34,      2
  6376,      3,    -34,     -3
  6377,      5,    -37,      2
  6378,     -5,    -36,      5
  6379,     -1,    -27,      6
  6380,     -4,    -32,      0
  6381,      5,    -36,      2
  6382,      3,    -36,      1
  6383,     -1,    -36,      5
  6384,     -2,    -31,      3
  6385,     -5,    -24,      4
  6386,      6,    -33,      0
  6387,      2,    -30,      3
  6388,      2,    -32,      8
  6389,      2,    -33,      1
  6390,      1,    -29,      4
  6391,      1,    -31,      3
  6392,      2,    -35,      8
  6393,      0,    -25,      6
  6394,     -5,    -27,      1
  6395,      0,    -28,      2
  6396,     -1,    -30,      3
  6397,      6,    -32,      2
  6398,      2,    -31,      6
  6399,      3,    -33,      8
  6400,     -2,    -26,      2
  6401,     -4,    -30,      3
  6402,      0,    -33,      3
  6403,      0,    -29,      5
  6404,     -1,    -32,      5
  6405,     -3,    -26,      2
  6406,      1,    -29,      5
  6407,      5,    -27,      6
  6408,     -4,    -33,      5
  6409,      4,    -35,      0
  6410,      2,    -25,      1
  6411,     -1,    -28,      0
  6412,      2,    -28,      4
  6413,      3,    -31,      8
  6414,      1,    -31,      5
  6415,      6,    -26,      1
  6416,      3,    -22,      0
  6417,      3,    -27,      6
  6418,      3,    -27,      9
  6419,      1,    -22,      3
  6420,     -2,    -21,      3
  6421,     -1,    -24,     -1
  6422,      1,    -26,      1
  6423,      0,    -26,      4
  6424,      0,    -26,      6
  6425,      0,    -22,      1
  6426,      2,    -25,      1
  6427,      0,    -28,      5
  6428,      0,    -23,      6
  6429,      0,    -25,     -1
  6430,      1,    -22,      1
  6431,      1,    -23,      0
  6432,      5,    -24,      6
  6433,     -3,    -23,      4
  6434,      0,    -20,      1
  6435,     -1,    -19,      0
  6436,     -2,    -25,     -4
  6437,      1,    -18,      3
  6438,      0,    -20,      2
  6439,      1,    -17,      1
  6440,      2,    -18,      3
  6441,      1,    -19,      0
  6442,      7,    -19,      1
  6443,     -4,    -19,      4
  6444,     -5,    -19,      8
  6445,     -5,    -20,     -3
  6446,     -1,    -16,     -6
  6447,      0,    -17,      6
  6448,      3,    -16,      6
  6449,     -2,    -16,     -1
  6450,     -1,    -15,      2
  6451,     -5,    -15,      0
  6452,      3,    -19,      2
  6453,     -1,    -20,      2
  6454,     -3,    -15,      0
  6455,     -2,    -17,     -4
  6456,     -3,    -17,     -2
  6457,     -1,    -16,      3
  6458,     -5,    -17,     -1
  6459,     -4,    -13,      2
  6460,     -3,    -14,     -4
  6461,      3,    -13,      0
  6462,      1,    -15,      5
  6463,     -3,    -15,     -2
  6464,     -5,    -18,     -3
  6465,     -1,    -14,     -4
  6466,     -6,    -11,     -7
  6467,      0,    -11,      1
  6468,     -2,    -16,     -7
  6469,     -5,    -12,     -1
  6470,     -3,    -11,     -8
  6471,     -1,     -9,    -10
  6472,      1,    -14,     -3
  6473,     -3,    -10,     -7
  6474,     -4,    -11,     -4
  6475,     -4,     -6,     -5
  6476,     -1,    -13,     -9
  6477,      0,    -13,     -3
  6478,     -9,    -12,     -3
  6479,     -4,     -9,     -3
  6480,    -11,    -10,     -8
  6481,     -2,     -6,     -8
  6482,     -5,    -11,     -2
  6483,     -5,     -9,     -3
  6484,     -6,    -10,     -1
  6485,      0,     -6,     -7
  6486,      3,    -10,    -12
  6487,      1,     -9,     -2
  6488,     -2,    -10,     -2
  6489,     -6,     -5,     -6
  6490,     -2,    -11,     -6
  6491,      2,     -6,    -11
  6492,     -2,     -3,     -1
  6493,     -4,     -7,     -8
  6494,     -4,     -3,     -6
  6495,     -3,     -1,     -6
  6496,     -2,     -1,    -10
  6497,      0,     -4,     -4
  6498,     -2,     -6,     -4
  6499,     -3,     -2,     -2
  6500,     -4,    -14,     -3
  6501,    -10,     -5,     -6
  6502,     -6,     -8,      0
  6503,     -5,     -3,     -9
  6504,     -1,     -8,     -9
  6505,     -5,      1,     -6
  6506,     -1,    -12,      0
  6507,     -2,     -7,     -2
  6508,     -6,     -3,     -6
  6509,     -3,     -4,     -8
  6510,     -1,    -10,     -4
  6511,     -2,     -6,     -3
  6512,      1,     -5,     -6
  6513,      0,    -15,     -2
  6514,     -4,     -4,     -1
  6515,     -1,     -8,     -4
  6516,      0,    -15,     -1
  6517,     -1,     -1,     -7
  6518,      3,     -5,     -9
  6519,      2,     -2,     -6
  6520,      3,    -10,     -7
  6521,      3,     -7,      0
  6522,      4,      1,     -5
  6523,      4,      1,     -8
  6524,      7,     -3,     -4
  6525,      4,     -6,      0
  6526,     -1,     -6,      1
  6527,      1,     -6,     -4
  6528,      2,     -2,     -2
  6529,      1,     -7,     -3
  6530,      7,     -5,     -5
  6531,      7,     -3,      1
  6532,      5,     -2,      2
  6533,      5,     -6,     -3
  6534,      5,     -1,     -2
  6535,      4,     -8,     -5
  6536,      8,     -9,     -2
  6537,      5,     -1,     -5
  6538,      2,     -2,     -5
  6539,      6,     -5,     -5
  6540,      7,      0,     -2
  6541,      5,     -7,      1
  6542,     10,      1,     -2
  6543,      6,      1,     -4
  6544,      8,     -3,     -5
  6545,     11,      2,     -4
  6546,      6,    -10,     -4
  6547,     10,     -1,     -6
  6548,      3,     -2,     -3
  6549,      9,      5,     -6
  6550,      8,     -1,     -2
  6551,      9,     -2,     -1
  6552,     14,     -3,     -7
  6553,      8,     -1,     -6
  6554,      8,     -1,     -5
  6555,     12,     -5,     -5
  6556,      9,     -7,      4
  6557,     12,      1,      0
  6558,      9,      0,     -3
  6559,      9,     -1,     -1
  6560,     12,     -2,     -1
  6561,     10,     -1,      2
  6562,      9,     -1,     -4
  6563,     15,      1,     -3
  6564,     10,      6,    -11
  6565,     15,      1,     -4
  6566,     14,     -5,      2
  6567,     10,      0,     -1
  6568,     13,      4,     -5
  6569,     11,      3,     -5
  6570,     16,      4,     -9
  6571,     16,     -1,     -5
  6572,     15,      4,     -2
  6573,     15,      1,     -6
  6574,     14,      4,     -4
  6575,     15,      0,     -6
  6576,     15,      0,     -4
  6577,     20,      3,     -4
  6578,     20,      4,     -9
  6579,     15,     -3,     -5
  6580,     19,      3,     -6
  6581,     17,      2,     -1
  6582,     23,      1,     -8
  6583,     17,      6,     -8
  6584,     18,      7,     -6
  6585,     24,      0,     -4
  6586,     21,      3,      0
  6587,     19,      3,     -4
  6588,     20,      9,     -5
  6589,     23,      5,     -1
  6590,     25,      1,     -3
  6591,     24,     -2,     -4
  6592,     24,      3,     -1
  6593,     24,      3,     -5
  6594,     25,      2,     -2
  6595,     23,     -2,     -2
  6596,     28,      0,     -1
  6597,     25,      1,     -3
  6598,     28,      5,    -12
  6599,     29,      2,     -5
  6600,     31,      0,     -6
  6601,     29,     -1,      3
  6602,     28,     -1,     -6
  6603,     31,      2,     -5
  6604,     35,      0,     -6
  6605,     34,     -3,     -4
  6606,     36,     -6,     -4
  6607,     34,      3,      0
  6608,     30,      3,     -6
  6609,     36,      1,     -4
  6610,     35,     -1,      0
  6611,     35,     -2,     -9
  6612,     36,      3,     -2
  6613,     34,      1,     -7
  6614,     33,      1,     -6
  6615,     42,      0,     -5
  6616,     47,     -6,     -3
  6617,     44,      3,     -6
  6618,     40,      0,     -9
  6619,     44,     -1,     -9
  6620,     44,     -5,     -4
  6621,     44,     -9,     -1
  6622,     42,      1,     -4
  6623,     43,     -1,     -8
  6624,     47,      3,     -1
  6625,     47,     -1,      0
  6626,     47,     -7,      4
  6627,     44,     -3,     -5
  6628,     46,      3,     -5
  6629,     43,      2,     -3
  6630,     49,     -1,     -2
  6631,     50,     -2,      1
  6632,     45,      4,     -3
  6633,     46,      2,      0
  6634,     48,      0,      0
  6635,     47,     -7,      1
  6636,     47,     -1,      3
  6637,     49,      2,      2
  6638,     50,     -2,      3
  6639,     48,     -1,     -2
  6640,     53,     -7,      3
  6641,     48,     -6,      1
  6642,     48,     -1,      4
  6643,     52,     -2,     -1
  6644,     53,      0,      0
  6645,     53,    -10,      3
  6646,    -12,      5,     51
  6647,     -6,      7,     51
  6648,     -4,    -10,     53
  6649,     -9,      3,     60
  6650,     -8,      3,     58
  6651,    -10,      6,     54
  6652,    -12,      0,     64
  6653,     -4,     -1,     55
  6654,     -6,      2,     63
  6655,    -12,      1,     55
  6656,     -9,      3,     56
  6657,     -5,      4,     54
  6658,      0,      4,     58
  6659,     -6,      9,     59
  6660,     -7,      5,     58
  6661,     -7,      9,     55
  6662,      0,      1,     56
  6663,     -6,      7,     61
  6664,     -4,      5,     61
  6665,     -6,      9,     56
  6666,     -9,     10,     58
  6667,     -7,      8,     58
  6668,     -7,      2,     60
  6669,     -5,      3,     59
  6670,     -8,      2,     62
  6671,     -8,      7,     61
  6672,     -3,      3,     55
  6673,     -7,      5,     59
  6674,     -9,      3,     59
  6675,    -10,      3,     65
  6676,    -10,      7,     57
  6677,     -2,      8,     61
  6678,     -6,      3,     56
  6679,     -5,      3,     61
  6680,     -7,      4,     61
  6681,     -5,      8,     61
  6682,     -7,      7,     57
  6683,     -9,      0,     58
  6684,     -7,      8,     65
  6685,     -6,      2,     59
  6686,    -11,      9,     54
  6687,     -5,      1,     55
  6688,     -5,      0,     56
  6689,    -10,      0,     62
  6690,    -12,      7,     57
  6691,     -8,      4,     57
  6692,     -3,     -4,     58
  6693,      1,      0,     57
  6694,     -4,      0,     53
  6695,    -11,      3,     59
  6696,     -6,      8,     59
  6697,     -7,      0,     58
  6698,     -3,     -4,     54
  6699,     -7,      3,     54
  6700,     -8,      1,     56
  6701,     -8,      4,     52
  6702,     -6,      1,     51
  6703,     -7,      3,     54
  6704,     -5,      4,     48
  6705,     -8,      4,     51
  6706,    -10,     10,     48
  6707,     -9,      0,     53
  6708,     -5,     -3,     48
  6709,     -4,      8,     52
  6710,     -3,      3,     45
  6711,     -6,     12,     44
  6712,     -6,     10,     43
  6713,      2,      1,     46
  6714,     -3,      3,     43
  6715,     -6,      4,     41
  6716,    -11,      8,     42
  6717,     -4,      7,     43
  6718,     -1,      6,     44
  6719,     -5,     -1,     42
  6720,    -10,      7,     43
  6721,     -8,      6,     39
  6722,     -5,      6,     38
  6723,     -6,      7,     38
  6724,     -3,      7,     43
  6725,     -4,      2,     40
  6726,     -1,      4,     36
  6727,     -1,      7,     38
  6728,      1,      3,     40
  6729,     -5,      9,     42
  6730,      1,      4,     38
  6731,     -5,     10,     34
  6732,      3,      4,     33
  6733,      1,      4,     35
  6734,     -4,      3,     40
  6735,     -1,      8,     34
  6736,     -7,      9,     29
  6737,      2,      9,     30
  6738,      2,      6,     31
  6739,      2,      8,     35
  6740,     -1,      8,     29
  6741,     -3,     10,     31
  6742,      1,     10,     29
  6743,      5,      9,     28
  6744,      1,      6,     32
  6745,     -3,     11,     28
  6746,     -6,     11,     27
  6747,      4,      9,     27
  6748,      1,      3,     30
  6749,      1,      8,     23
  6750,     -1,      8,     27
  6751,     -3,     10,     23
  6752,      4,      8,     21
  6753,      1,      6,     22
  6754,      5,      8,     24
  6755,     -4,      8,     27
  6756,      4,     10,     20
  6757,      4,     11,     15
  6758,      3,      8,     21
  6759,      2,     10,     21
  6760,      1,      7,     19
  6761,     -3,     14,     16
  6762,      5,      9,     19
  6763,      5,      9,     17
  6764,      3,      7,     20
  6765,      1,     14,     15
  6766,      0,     13,     17
  6767,      7,     10,     18
  6768,      3,      7,     16
  6769,      5,     10,     15
  6770,     -1,     15,     16
  6771,      2,      9,     15
  6772,      3,     10,      8
  6773,      7,      6,     12
  6774,      4,     10,     17
  6775,     -3,     13,     10
  6776,      3,     14,     13
  6777,      5,      8,     14
  6778,     -1,      2,     11
  6779,      5,      5,     13
  6780,      1,     10,      7
  6781,     -1,     14,      6
  6782,      5,      7,      7
  6783,      6,      7,      6
  6784,      6,      6,      6
  6785,      5,      9,      8
  6786,      0,     13,      4
  6787,      7,      8,      6
  6788,      5,      1,      5
  6789,      6,     12,      2
  6790,      4,      4,      2
  6791,     -4,      9,      1
  6792,      4,     12,      2
  6793,      2,      5,      7
  6794,      5,      5,     -3
  6795,      9,      6,      3
  6796,      8,     -4,      4
  6797,     13,      3,      4
  6798,      8,     -2,      3
  6799,      6,      1,      1
  6800,      5,      1,      5
  6801,     11,     -2,      5
  6802,      9,     -4,      7
  6803,      7,     -2,      7
  6804,      5,      3,      0
  6805,     12,     -3,     -1
  6806,      7,     -5,      3
  6807,      6,     -1,      6
  6808,      6,     -2,      4
  6809,      9,     -4,      3
  6810,      5,     -5,      5
  6811,      8,     -3,      2
  6812,      6,     -6,      4
  6813,      4,     -1,      4
  6814,      4,     -3,     -1
  6815,      9,     -6,      4
  6816,      4,     -7,      4
  6817,      4,     -8,      3
  6818,      5,     -5,      4
  6819,      1,     -2,      3
  6820,      6,     -8,      1
  6821,      4,     -5,      9
  6822,      4,     -4,      3
  6823,      4,     -8,      2
  6824,      5,     -5,      2
  6825,      0,     -5,      3
  6826,      8,     -9,      9
  6827,      5,    -10,      3
  6828,      2,    -10,      2
  6829,     -2,     -8,      1
  6830,      3,     -9,      3
  6831,      5,    -12,      1
  6832,      6,     -4,      5
  6833,     -2,     -6,      3
  6834,      4,     -9,      0
  6835,      5,    -10,     -1
  6836,     10,    -15,      9
  6837,      8,    -10,      4
  6838,      7,    -11,      4
  6839,      6,     -6,      4
  6840,      0,     -8,      4
  6841,      8,    -15,      1
  6842,      4,    -10,      2
  6843,      3,    -10,      4
  6844,      3,    -12,      4
  6845,      5,    -11,      3
  6846,      5,    -15,      8
  6847,      0,    -13,      5
  6848,      1,    -12,      3
  6849,      4,    -14,     -5
  6850,      4,    -10,      1
  6851,      6,    -17,      1
  6852,      6,    -17,      5
  6853,      0,    -14,      4
  6854,      5,    -16,      7
  6855,      8,    -17,      0
  6856,      5,    -12,      7
  6857,     -2,    -19,      7
  6858,      2,    -17,      4
  6859,     -4,    -13,      0
  6860,     -2,    -17,      4
  6861,     -2,    -17,      6
  6862,     -3,    -18,      6
  6863,     -4,    -16,      9
  6864,     -1,    -14,      5
  6865,      0,    -16,      6
  6866,      5,    -23,      8
  6867,     -3,    -21,      6
  6868,     -5,    -21,      5
  6869,      2,    -20,      3
  6870,      4,    -22,      4
  6871,      3,    -22,      4
  6872,      3,    -21,      7
  6873,      0,    -24,      3
  6874,      0,    -21,      4
  6875,     -1,    -24,      2
  6876,      2,    -23,      7
  6877,      0,    -26,      5
  6878,     -7,    -22,      6
  6879,      0,    -28,      7
  6880,      2,    -23,      1
  6881,      4,    -24,      6
  6882,     -2,    -23,      7
  6883,      0,    -22,      7
  6884,     -4,    -25,      3
  6885,      3,    -27,      6
  6886,      3,    -29,      8
  6887,     -1,    -28,      3
  6888,     -1,    -28,      2
  6889,      0,    -26,      5
  6890,     -2,    -24,     -1
  6891,      3,    -28,      3
  6892,     -2,    -31,      8
  6893,     -6,    -28,      5
  6894,     -4,    -27,      2
  6895,     -3,    -31,      2
  6896,     -1,    -34,      4
  6897,     -3,    -28,      8
  6898,     -5,    -34,      7
  6899,     -8,    -31,      6
  6900,     -7,    -31,      3
  6901,      1,    -30,      9
  6902,     -5,    -35,      5
  6903,     -6,    -33,      6
  6904,     -2,    -33,      2
  6905,      1,    -36,      0
  6906,      1,    -37,      7
  6907,     -2,    -35,      2
  6908,     -3,    -37,      6
  6909,     -5,    -37,      4
  6910,     -3,    -36,     -1
  6911,     -1,    -38,      6
  6912,     -6,    -40,      4
  6913,     -6,    -40,      5
  6914,     -4,    -37,     -3
  6915,     -3,    -38,     -2
  6916,      5,    -41,      3
  6917,     -3,    -42,      8
  6918,     -5,    -44,      5
  6919,     -3,    -39,      1
  6920,     -4,    -42,      3
  6921,     -2,    -43,      0
  6922,     -4,    -43,      4
  6923,     -9,    -43,      7
  6924,     -6,    -40,      0
  6925,     -5,    -43,     -3
  6926,     -1,    -48,      5
  6927,     -6,    -48,      6
  6928,     -7,    -45,      1
  6929,     -7,    -41,      1
  6930,     -9,    -41,      0
  6931,     -6,    -45,      3
  6932,     -9,    -52,      8
  6933,    -12,    -49,      5
  6934,     -7,    -44,     -2
  6935,     -7,    -46,      1
  6936,     -6,    -49,      3
  6937,     -4,    -45,      1
  6938,     -5,    -52,      0
  6939,    -11,    -45,      3
  6940,     -7,    -46,     -2
  6941,     -3,      5,     -9
  6942,    -46,      6,    -15
  6943,    -52,      4,     -4
  6944,    -51,     -2,     -6
  6945,    -50,     -1,     -5
  6946,    -47,      5,    -10
  6947,    -50,      4,    -11
  6948,    -52,      7,     -8
  6949,    -47,     -5,      0
  6950,    -51,      2,     -8
  6951,    -52,      3,     -2
  6952,    -50,      0,     -8
  6953,    -46,      4,     -7
  6954,    -48,     -1,     -8
  6955,    -51,     -2,     -5
  6956,    -52,      1,     -5
  6957,    -47,      0,     -9
  6958,    -45,      4,     -7
  6959,    -45,      0,     -9
  6960,    -51,      1,     -4
  6961,    -51,      5,     -7
  6962,    -47,      3,    -11
  6963,    -44,      3,     -5
  6964,    -47,     -3,     -4
  6965,    -46,      2,     -3
  6966,    -49,      6,     -7
  6967,    -51,      5,     -7
  6968,    -52,     -1,     -2
  6969,    -47,      1,     -6
  6970,    -45,     -1,     -2
  6971,    -46,      5,     -4
  6972,    -43,      6,     -3
  6973,    -42,      5,     -7
  6974,    -41,      0,     -2
  6975,    -45,     -5,      1
  6976,    -45,      3,     -6
  6977,    -43,      7,     -3
  6978,    -44,      7,     -4
  6979,    -40,     -1,     -6
  6980,    -40,     -1,     -2
  6981,    -40,      7,     -4
  6982,    -44,     10,     -7
  6983,    -38,      7,     -5
  6984,    -38,     -4,     -3
  6985,    -42,     -3,     -1
  6986,    -39,      4,     -5
  6987,    -34,      6,     -4
  6988,    -42,      0,     -7
  6989,    -34,     -2,     -3
  6990,    -36,      0,     -4
  6991,    -42,      5,     -8
  6992,    -33,      1,     -4
  6993,    -35,      1,     -3
  6994,    -32,     -1,     -1
  6995,    -33,     -1,      1
  6996,    -39,      5,     -4
  6997,    -35,      4,     -6
  6998,    -35,      1,      4
  6999,    -33,      7,     -2
  7000,    -32,      0,     -5
  7001,    -33,      4,      0
  7002,    -37,      3,     -3
  7003,    -29,      1,      0
  7004,    -32,      0,      0
  7005,    -28,     -6,     -1
  7006,    -36,      2,      2
  7007,    -32,      6,     -4
  7008,    -27,      4,     -6
  7009,    -25,      1,      1
  7010,    -29,      1,      1
  7011,    -28,      2,      2
  7012,    -31,      5,      0
  7013,    -31,      0,     -4
  7014,    -27,     -2,      5
  7015,    -25,     -2,      3
  7016,    -31,      2,      2
  7017,    -33,      7,     -3
  7018,    -30,      4,     -3
  7019,    -26,      2,      6
  7020,    -28,     -4,      3
  7021,    -28,     -1,      0
  7022,    -32,      0,     -2
  7023,    -28,     -1,     -1
  7024,    -29,      7,      0
  7025,    -25,      0,      2
  7026,    -29,      6,      1
  7027,    -25,     -1,      0
  7028,    -30,      4,     -1
  7029,    -22,     -2,      0
  7030,    -25,     -1,      3
  7031,    -31,      4,     -3
  7032,    -31,      2,      2
  7033,    -28,      2,     -2
  7034,    -26,     -3,     -2
  7035,    -28,     -6,      7
  7036,    -32,      1,     -3
  7037,    -30,      1,     -4
  7038,    -27,      2,     -1
  7039,    -22,     -6,     -4
  7040,    -24,      0,      1
  7041,    -24,      2,     -1
  7042,    -26,      3,     -1
  7043,    -26,      4,      0
  7044,    -24,     -2,      2
  7045,    -26,     -2,      2
  7046,    -29,     -2,      1
  7047,    -29,      2,     -3
  7048,    -23,      1,     -1
  7049,    -23,     -3,      2
  7050,    -24,     -2,     -1
  7051,    -27,      6,      6
  7052,    -25,     -2,      2
  7053,    -22,      2,     -5
  7054,    -24,      0,      1
  7055,    -26,     -4,      2
  7056,    -28,      1,     -4
  7057,    -24,      2,     -1
  7058,    -20,     -1,      0
  7059,    -21,     -2,      0
  7060,    -20,     -3,      2
  7061,    -28,      4,      0
  7062,    -24,      0,     -7
  7063,    -23,     -4,     -4
  7064,    -25,     -3,     -5
  7065,    -21,     -7,     -2
  7066,    -22,      2,     -3
